order_id,order_date,region,sales_rep,product,category,unit_price,quantity,discount_pct,gross_sales,discount_amount,net_sales,customer_segment,payment_mode
ORD103580,2024-01-27,South,Priya Nair,Desk Lamp,Furniture,1099,6,20.0,6594,1318.8,5275.2,Retail,UPI
ORD105398,2024-01-27,Central,Devika Rao,Water Bottle,Fitness,349,5,0.0,1745,0.0,1745.0,Retail,Debit Card
ORD103621,2024-01-27,North,Isha Verma,Dumbbell Set,Fitness,3499,4,5.0,13996,699.8,13296.2,Retail,UPI
ORD105276,2024-01-27,North,Aarav Shah,Dumbbell Set,Fitness,3499,5,0.0,17495,0.0,17495.0,Corporate,UPI
ORD103016,2024-01-27,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,5,15.0,12495,1874.25,10620.75,Online,Credit Card
ORD101423,2024-01-27,South,Priya Nair,Desk Lamp,Furniture,1099,2,5.0,2198,109.9,2088.1,Retail,Net Banking
ORD103497,2024-01-28,East,Sneha Roy,Desk Lamp,Furniture,1099,5,0.0,5495,0.0,5495.0,Retail,Debit Card
ORD102833,2024-01-28,West,Ananya Iyer,Laptop Sleeve,Accessories,899,1,10.0,899,89.9,809.1,Retail,Cash
ORD104617,2024-01-28,North,Isha Verma,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Retail,Net Banking
ORD103513,2024-01-28,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,5,0.0,12495,0.0,12495.0,Corporate,Credit Card
ORD101182,2024-01-28,North,Isha Verma,Standing Desk,Furniture,12999,5,0.0,64995,0.0,64995.0,Online,Credit Card
ORD105317,2024-01-28,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Online,UPI
ORD102758,2024-01-28,East,Karan Malhotra,Office Chair,Furniture,6499,3,10.0,19497,1949.7,17547.3,Corporate,Credit Card
ORD101826,2024-01-28,West,Vikram Singh,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,UPI
ORD103745,2024-01-28,North,Aarav Shah,Laptop Sleeve,Accessories,899,2,0.0,1798,0.0,1798.0,Retail,Credit Card
ORD101827,2024-01-28,West,Ananya Iyer,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Online,Credit Card
ORD101302,2024-01-29,South,Rohan Mehta,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,UPI
ORD100047,2024-01-29,East,Sneha Roy,Office Chair,Furniture,6499,7,0.0,45493,0.0,45493.0,Online,Credit Card
ORD100657,2024-01-29,Central,Devika Rao,Mechanical Keyboard,Electronics,2499,3,5.0,7497,374.85,7122.15,Corporate,UPI
ORD100642,2024-01-29,Central,Arjun Kapoor,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Online,Debit Card
ORD104993,2024-01-29,South,Priya Nair,Office Chair,Furniture,6499,3,0.0,19497,0.0,19497.0,Corporate,UPI
ORD102797,2024-01-29,South,Rohan Mehta,Notebook Set,Stationery,249,7,0.0,1743,0.0,1743.0,Corporate,Credit Card
ORD100957,2024-01-30,West,Ananya Iyer,Fountain Pen,Stationery,399,3,5.0,1197,59.85,1137.15,Online,Credit Card
ORD101105,2024-01-30,West,Vikram Singh,Whiteboard,Stationery,1499,3,10.0,4497,449.7,4047.3,Retail,UPI
ORD104596,2024-01-30,West,Vikram Singh,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Corporate,Credit Card
ORD103314,2024-01-30,East,Sneha Roy,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Corporate,Net Banking
ORD104687,2024-01-30,Central,Devika Rao,Yoga Mat,Fitness,899,2,10.0,1798,179.8,1618.2,Corporate,UPI
ORD104473,2024-01-30,East,Karan Malhotra,Whiteboard,Stationery,1499,2,15.0,2998,449.7,2548.3,Corporate,UPI
ORD105229,2024-01-30,North,Isha Verma,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Corporate,UPI
ORD103362,2024-01-30,North,Isha Verma,Wireless Mouse,Electronics,699,1,0.0,699,0.0,699.0,Online,Cash
ORD104846,2024-01-30,South,Priya Nair,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Online,Credit Card
ORD101814,2024-01-30,North,Aarav Shah,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Corporate,UPI
ORD103180,2024-01-30,West,Vikram Singh,Yoga Mat,Fitness,899,1,0.0,899,0.0,899.0,Retail,Debit Card
ORD102623,2024-01-30,West,Ananya Iyer,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Corporate,Credit Card
ORD101785,2024-01-30,Central,Arjun Kapoor,Notebook Set,Stationery,249,1,0.0,249,0.0,249.0,Retail,UPI
ORD104087,2024-01-30,North,Aarav Shah,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Retail,UPI
ORD103162,2024-01-30,West,Ananya Iyer,Dumbbell Set,Fitness,3499,4,0.0,13996,0.0,13996.0,Retail,Net Banking
ORD103204,2024-01-31,East,Sneha Roy,Standing Desk,Furniture,12999,1,5.0,12999,649.95,12349.05,Online,Credit Card
ORD103318,2024-01-31,East,Karan Malhotra,Wireless Mouse,Electronics,699,2,0.0,1398,0.0,1398.0,Online,Debit Card
ORD100286,2024-01-31,West,Vikram Singh,Wireless Mouse,Electronics,699,4,5.0,2796,139.8,2656.2,Retail,Debit Card
ORD102037,2024-01-31,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Online,UPI
ORD100839,2024-01-31,West,Ananya Iyer,Desk Lamp,Furniture,1099,3,15.0,3297,494.55,2802.45,Corporate,Debit Card
ORD100126,2024-01-31,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,1,5.0,1099,54.95,1044.05,Retail,Net Banking
ORD104808,2024-01-31,East,Sneha Roy,Yoga Mat,Fitness,899,1,0.0,899,0.0,899.0,Corporate,UPI
ORD105015,2024-01-31,East,Karan Malhotra,Fountain Pen,Stationery,399,3,0.0,1197,0.0,1197.0,Retail,Credit Card
ORD102311,2024-02-01,North,Aarav Shah,Notebook Set,Stationery,249,5,0.0,1245,0.0,1245.0,Online,Net Banking
ORD102391,2024-02-01,North,Aarav Shah,Fountain Pen,Stationery,399,4,15.0,1596,239.4,1356.6,Corporate,UPI
ORD101409,2024-02-01,East,Sneha Roy,Yoga Mat,Fitness,899,3,20.0,2697,539.4,2157.6,Corporate,Debit Card
ORD101101,2024-02-01,South,Rohan Mehta,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Retail,UPI
ORD101094,2024-02-01,Central,Arjun Kapoor,USB-C Hub,Electronics,1299,5,5.0,6495,324.75,6170.25,Retail,UPI
ORD100814,2024-02-01,South,Rohan Mehta,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Retail,Debit Card
ORD105620,2024-02-01,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Corporate,UPI
ORD101493,2024-02-01,West,Vikram Singh,Desk Lamp,Furniture,1099,2,5.0,2198,109.9,2088.1,Corporate,Credit Card
ORD104736,2024-02-01,North,Aarav Shah,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Retail,Net Banking
ORD100637,2024-02-01,North,Aarav Shah,Fountain Pen,Stationery,399,5,0.0,1995,0.0,1995.0,Retail,UPI
ORD104477,2024-02-01,North,Aarav Shah,Yoga Mat,Fitness,899,4,0.0,3596,0.0,3596.0,Online,Cash
ORD101995,2024-02-02,Central,Devika Rao,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Corporate,Debit Card
ORD104675,2024-02-02,East,Sneha Roy,Laptop Sleeve,Accessories,899,3,20.0,2697,539.4,2157.6,Retail,Cash
ORD100477,2024-02-02,East,Karan Malhotra,Fountain Pen,Stationery,399,4,0.0,1596,0.0,1596.0,Corporate,Credit Card
ORD105440,2024-02-02,South,Priya Nair,Notebook Set,Stationery,249,3,5.0,747,37.35,709.65,Retail,UPI
ORD102256,2024-02-02,East,Sneha Roy,Water Bottle,Fitness,349,1,15.0,349,52.35,296.65,Retail,Credit Card
ORD102650,2024-02-02,South,Priya Nair,USB-C Hub,Electronics,1299,2,5.0,2598,129.9,2468.1,Corporate,UPI
ORD105700,2024-02-03,East,Karan Malhotra,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Retail,Net Banking
ORD104893,2024-02-03,North,Isha Verma,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Online,UPI
ORD105731,2024-02-03,South,Priya Nair,Yoga Mat,Fitness,899,5,5.0,4495,224.75,4270.25,Retail,Credit Card
ORD101432,2024-02-03,South,Priya Nair,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Retail,Net Banking
ORD101453,2024-02-03,Central,Arjun Kapoor,Mechanical Keyboard,Electronics,2499,3,10.0,7497,749.7,6747.3,Online,UPI
ORD102894,2024-02-03,West,Ananya Iyer,USB-C Hub,Electronics,1299,4,5.0,5196,259.8,4936.2,Corporate,UPI
ORD104553,2024-02-04,South,Priya Nair,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Online,Cash
ORD100499,2024-02-04,North,Aarav Shah,Backpack,Accessories,1799,1,10.0,1799,179.9,1619.1,Corporate,Net Banking
ORD105451,2024-02-04,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Retail,Credit Card
ORD102719,2024-02-04,North,Aarav Shah,Laptop Sleeve,Accessories,899,4,0.0,3596,0.0,3596.0,Retail,Credit Card
ORD101673,2024-02-04,East,Sneha Roy,Standing Desk,Furniture,12999,2,15.0,25998,3899.7,22098.3,Online,Net Banking
ORD104330,2024-02-04,East,Karan Malhotra,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Retail,UPI
ORD100040,2024-02-04,North,Aarav Shah,Desk Lamp,Furniture,1099,4,0.0,4396,0.0,4396.0,Corporate,UPI
ORD103125,2024-02-04,West,Vikram Singh,Laptop Sleeve,Accessories,899,1,10.0,899,89.9,809.1,Retail,Net Banking
ORD105357,2024-02-04,South,Rohan Mehta,Dumbbell Set,Fitness,3499,6,0.0,20994,0.0,20994.0,Online,UPI
ORD105594,2024-02-05,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Retail,Credit Card
ORD105955,2024-02-05,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,4,0.0,7596,0.0,7596.0,Corporate,Net Banking
ORD101206,2024-02-05,South,Rohan Mehta,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,Cash
ORD100168,2024-02-05,South,Priya Nair,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Retail,UPI
ORD102577,2024-02-05,East,Sneha Roy,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD105031,2024-02-05,West,Ananya Iyer,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,Credit Card
ORD102497,2024-02-06,North,Aarav Shah,Yoga Mat,Fitness,899,3,5.0,2697,134.85,2562.15,Corporate,Credit Card
ORD102486,2024-02-06,Central,Devika Rao,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Retail,Cash
ORD105780,2024-02-06,South,Priya Nair,Bluetooth Speaker,Electronics,1899,5,5.0,9495,474.75,9020.25,Retail,Cash
ORD102906,2024-02-06,North,Isha Verma,Bluetooth Speaker,Electronics,1899,3,10.0,5697,569.7,5127.3,Retail,Debit Card
ORD103412,2024-02-06,North,Aarav Shah,Office Chair,Furniture,6499,2,15.0,12998,1949.7,11048.3,Online,Credit Card
ORD102088,2024-02-06,South,Rohan Mehta,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Online,Debit Card
ORD101606,2024-02-06,Central,Devika Rao,Yoga Mat,Fitness,899,1,10.0,899,89.9,809.1,Retail,UPI
ORD100211,2024-02-07,South,Priya Nair,Backpack,Accessories,1799,2,10.0,3598,359.8,3238.2,Corporate,Debit Card
ORD100323,2024-02-07,South,Priya Nair,USB-C Hub,Electronics,1299,4,5.0,5196,259.8,4936.2,Online,UPI
ORD102844,2024-02-07,North,Isha Verma,Backpack,Accessories,1799,5,0.0,8995,0.0,8995.0,Corporate,Cash
ORD102787,2024-02-07,East,Sneha Roy,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Credit Card
ORD105037,2024-02-07,West,Ananya Iyer,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Online,Credit Card
ORD101158,2024-02-07,South,Priya Nair,Water Bottle,Fitness,349,6,20.0,2094,418.8,1675.2,Corporate,Debit Card
ORD104257,2024-02-07,South,Rohan Mehta,Backpack,Accessories,1799,2,0.0,3598,0.0,3598.0,Retail,Credit Card
ORD105984,2024-02-07,Central,Devika Rao,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Corporate,Credit Card
ORD100025,2024-02-07,South,Rohan Mehta,Standing Desk,Furniture,12999,6,5.0,77994,3899.7,74094.3,Retail,UPI
ORD104616,2024-02-07,Central,Devika Rao,Whiteboard,Stationery,1499,4,10.0,5996,599.6,5396.4,Retail,Debit Card
ORD101131,2024-02-08,South,Rohan Mehta,Bluetooth Speaker,Electronics,1899,3,5.0,5697,284.85,5412.15,Retail,UPI
ORD101345,2024-02-08,West,Vikram Singh,Backpack,Accessories,1799,4,10.0,7196,719.6,6476.4,Online,UPI
ORD100114,2024-02-08,South,Priya Nair,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,Credit Card
ORD103616,2024-02-08,West,Vikram Singh,Office Chair,Furniture,6499,1,5.0,6499,324.95,6174.05,Corporate,Cash
ORD100475,2024-02-08,South,Priya Nair,Whiteboard,Stationery,1499,3,0.0,4497,0.0,4497.0,Retail,UPI
ORD103578,2024-02-08,East,Sneha Roy,Dumbbell Set,Fitness,3499,3,15.0,10497,1574.55,8922.45,Retail,Credit Card
ORD103632,2024-02-08,North,Isha Verma,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Online,UPI
ORD103617,2024-02-08,West,Vikram Singh,Standing Desk,Furniture,12999,1,10.0,12999,1299.9,11699.1,Online,UPI
ORD101379,2024-02-08,South,Priya Nair,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,Credit Card
ORD103381,2024-02-08,North,Isha Verma,Dumbbell Set,Fitness,3499,3,15.0,10497,1574.55,8922.45,Retail,Cash
ORD100927,2024-02-09,East,Sneha Roy,Desk Lamp,Furniture,1099,2,0.0,2198,0.0,2198.0,Retail,UPI
ORD103865,2024-02-09,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,3,0.0,5697,0.0,5697.0,Retail,Credit Card
ORD105841,2024-02-09,South,Rohan Mehta,Wireless Mouse,Electronics,699,4,5.0,2796,139.8,2656.2,Corporate,Credit Card
ORD104746,2024-02-09,North,Aarav Shah,Desk Lamp,Furniture,1099,1,0.0,1099,0.0,1099.0,Retail,UPI
ORD103089,2024-02-09,West,Vikram Singh,Whiteboard,Stationery,1499,1,0.0,1499,0.0,1499.0,Corporate,UPI
ORD104839,2024-02-09,West,Ananya Iyer,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Corporate,Debit Card
ORD103584,2024-02-09,South,Rohan Mehta,Wireless Mouse,Electronics,699,6,10.0,4194,419.4,3774.6,Online,UPI
ORD105589,2024-02-09,South,Rohan Mehta,Fountain Pen,Stationery,399,2,10.0,798,79.8,718.2,Retail,UPI
ORD100393,2024-02-09,Central,Arjun Kapoor,Bluetooth Speaker,Electronics,1899,3,0.0,5697,0.0,5697.0,Online,Credit Card
ORD104933,2024-02-09,Central,Devika Rao,Backpack,Accessories,1799,4,10.0,7196,719.6,6476.4,Corporate,UPI
ORD101939,2024-02-09,South,Priya Nair,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Retail,Credit Card
ORD104967,2024-02-10,East,Karan Malhotra,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Corporate,Cash
ORD104988,2024-02-10,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Retail,UPI
ORD104835,2024-02-10,West,Ananya Iyer,Desk Lamp,Furniture,1099,6,0.0,6594,0.0,6594.0,Online,Net Banking
ORD103163,2024-02-10,North,Isha Verma,Whiteboard,Stationery,1499,2,0.0,2998,0.0,2998.0,Online,Net Banking
ORD103569,2024-02-10,West,Vikram Singh,Dumbbell Set,Fitness,3499,1,15.0,3499,524.85,2974.15,Retail,Credit Card
ORD105019,2024-02-10,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,1,0.0,2499,0.0,2499.0,Corporate,Cash
ORD104515,2024-02-10,North,Aarav Shah,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,UPI
ORD101480,2024-02-10,North,Isha Verma,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Online,Cash
ORD104968,2024-02-10,Central,Devika Rao,Whiteboard,Stationery,1499,4,0.0,5996,0.0,5996.0,Corporate,Debit Card
ORD105711,2024-02-10,North,Aarav Shah,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Corporate,Debit Card
ORD104407,2024-02-10,South,Priya Nair,Notebook Set,Stationery,249,3,15.0,747,112.05,634.95,Retail,UPI
ORD100054,2024-02-10,East,Sneha Roy,Bluetooth Speaker,Electronics,1899,1,0.0,1899,0.0,1899.0,Retail,Debit Card
ORD105804,2024-02-11,North,Isha Verma,Notebook Set,Stationery,249,4,0.0,996,0.0,996.0,Corporate,Net Banking
ORD100897,2024-02-11,Central,Devika Rao,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Retail,Debit Card
ORD104341,2024-02-11,West,Ananya Iyer,Laptop Sleeve,Accessories,899,2,5.0,1798,89.9,1708.1,Corporate,Credit Card
ORD103709,2024-02-11,South,Priya Nair,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Retail,Net Banking
ORD102108,2024-02-11,East,Karan Malhotra,Water Bottle,Fitness,349,8,5.0,2792,139.6,2652.4,Retail,Debit Card
ORD102529,2024-02-11,East,Karan Malhotra,Yoga Mat,Fitness,899,2,0.0,1798,0.0,1798.0,Retail,Credit Card
ORD104959,2024-02-11,North,Aarav Shah,Bluetooth Speaker,Electronics,1899,7,15.0,13293,1993.95,11299.05,Retail,UPI
ORD102681,2024-02-11,West,Vikram Singh,Whiteboard,Stationery,1499,3,10.0,4497,449.7,4047.3,Retail,Debit Card
ORD101373,2024-02-11,West,Vikram Singh,Mechanical Keyboard,Electronics,2499,4,10.0,9996,999.6,8996.4,Retail,UPI
ORD101477,2024-02-11,Central,Arjun Kapoor,Office Chair,Furniture,6499,3,5.0,19497,974.85,18522.15,Corporate,Credit Card
ORD102757,2024-02-11,North,Aarav Shah,Water Bottle,Fitness,349,4,0.0,1396,0.0,1396.0,Retail,Net Banking
ORD100164,2024-02-12,East,Sneha Roy,Desk Lamp,Furniture,1099,6,15.0,6594,989.1,5604.9,Corporate,Credit Card
ORD105288,2024-02-12,South,Priya Nair,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Online,Net Banking
ORD101041,2024-02-12,North,Isha Verma,USB-C Hub,Electronics,1299,1,0.0,1299,0.0,1299.0,Online,Debit Card
ORD104025,2024-02-12,West,Ananya Iyer,Dumbbell Set,Fitness,3499,3,0.0,10497,0.0,10497.0,Corporate,Debit Card
ORD101911,2024-02-12,North,Isha Verma,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Retail,Debit Card
ORD103767,2024-02-12,West,Ananya Iyer,Whiteboard,Stationery,1499,2,10.0,2998,299.8,2698.2,Corporate,Net Banking
ORD103687,2024-02-12,East,Karan Malhotra,Mechanical Keyboard,Electronics,2499,4,5.0,9996,499.8,9496.2,Retail,Net Banking
ORD101407,2024-02-12,Central,Arjun Kapoor,Wireless Mouse,Electronics,699,3,0.0,2097,0.0,2097.0,Online,Debit Card
ORD100463,2024-02-12,West,Ananya Iyer,USB-C Hub,Electronics,1299,2,0.0,2598,0.0,2598.0,Corporate,Credit Card
ORD104892,2024-02-12,Central,Devika Rao,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Corporate,Credit Card
ORD101411,2024-02-12,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Corporate,Credit Card
ORD102810,2024-02-13,East,Sneha Roy,Yoga Mat,Fitness,899,1,0.0,899,0.0,899.0,,Debit Card
ORD100297,2024-02-13,East,Karan Malhotra,Laptop Sleeve,Accessories,899,6,5.0,5394,269.7,5124.3,Retail,Cash
ORD105223,2024-02-13,West,Ananya Iyer,Backpack,Accessories,1799,4,15.0,7196,1079.4,6116.6,Retail,UPI
ORD103479,2024-02-13,South,Rohan Mehta,Notebook Set,Stationery,249,3,10.0,747,74.7,672.3,Retail,Debit Card
ORD102042,2024-02-13,South,Rohan Mehta,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD105369,2024-02-13,North,Isha Verma,Whiteboard,Stationery,1499,4,10.0,5996,599.6,5396.4,Retail,UPI
ORD105944,2024-02-13,South,Rohan Mehta,Mechanical Keyboard,Electronics,2499,3,0.0,7497,0.0,7497.0,Corporate,Credit Card
ORD101253,2024-02-14,West,Vikram Singh,Water Bottle,Fitness,349,1,0.0,349,0.0,349.0,Online,UPI
ORD100444,2024-02-14,West,Vikram Singh,USB-C Hub,Electronics,1299,4,0.0,5196,0.0,5196.0,Retail,UPI
ORD104841,2024-02-14,North,Aarav Shah,Wireless Mouse,Electronics,699,1,10.0,699,69.9,629.1,Corporate,Credit Card
ORD100981,2024-02-14,East,Sneha Roy,Water Bottle,Fitness,349,2,5.0,698,34.9,663.1,Retail,Net Banking
ORD102051,2024-02-14,Central,Arjun Kapoor,Yoga Mat,Fitness,899,3,0.0,2697,0.0,2697.0,Online,Credit Card
ORD100933,2024-02-14,South,Rohan Mehta,Notebook Set,Stationery,249,2,5.0,498,24.9,473.1,Corporate,UPI
ORD102341,2024-02-14,West,Ananya Iyer,Mechanical Keyboard,Electronics,2499,3,10.0,7497,749.7,6747.3,Retail,Net Banking
ORD104885,2024-02-15,North,Isha Verma,Whiteboard,Stationery,1499,3,20.0,4497,899.4,3597.6,Online,Credit Card
ORD103384,2024-02-15,South,Priya Nair,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Corporate,Net Banking
ORD103595,2024-02-15,West,Ananya Iyer,Fountain Pen,Stationery,399,1,0.0,399,0.0,399.0,Corporate,Credit Card
ORD101175,2024-02-15,East,Sneha Roy,Dumbbell Set,Fitness,3499,5,0.0,17495,0.0,17495.0,Retail,Net Banking
ORD102147,2024-02-15,Central,Arjun Kapoor,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Online,Credit Card
ORD104456,2024-02-15,East,Karan Malhotra,Yoga Mat,Fitness,899,4,10.0,3596,359.6,3236.4,Retail,UPI
ORD102784,2024-02-15,Central,Devika Rao,Mechanical Keyboard,Electronics,2499,4,10.0,9996,999.6,8996.4,Corporate,Cash
ORD102799,2024-02-15,Central,Devika Rao,Dumbbell Set,Fitness,3499,1,0.0,3499,0.0,3499.0,Corporate,Net Banking
ORD100985,2024-02-15,East,Karan Malhotra,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Corporate,UPI
ORD105243,2024-02-15,North,Aarav Shah,Standing Desk,Furniture,12999,4,0.0,51996,0.0,51996.0,Online,Credit Card
ORD100139,2024-02-15,East,Sneha Roy,Laptop Sleeve,Accessories,899,3,0.0,2697,0.0,2697.0,Corporate,UPI
ORD101639,2024-02-15,North,Isha Verma,Whiteboard,Stationery,1499,1,0.0,1499,0.0,1499.0,Online,Net Banking
ORD102308,2024-02-15,South,Priya Nair,Standing Desk,Furniture,12999,1,0.0,12999,0.0,12999.0,Retail,Debit Card
ORD102963,2024-02-16,North,Aarav Shah,Fountain Pen,Stationery,399,2,0.0,798,0.0,798.0,Retail,UPI
ORD103113,2024-02-16,West,Ananya Iyer,Notebook Set,Stationery,249,3,10.0,747,74.7,672.3,Online,UPI
ORD104082,2024-02-16,East,Sneha Roy,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Corporate,Credit Card
ORD100974,2024-02-16,West,Vikram Singh,Office Chair,Furniture,6499,1,0.0,6499,0.0,6499.0,Corporate,UPI
ORD104406,2024-02-16,North,Aarav Shah,Notebook Set,Stationery,249,5,20.0,1245,249.0,996.0,Retail,Credit Card
ORD101350,2024-02-16,East,Sneha Roy,Mechanical Keyboard,Electronics,2499,2,0.0,4998,0.0,4998.0,Retail,UPI
ORD105919,2024-02-17,West,Ananya Iyer,Laptop Sleeve,Accessories,899,2,5.0,1798,89.9,1708.1,Retail,UPI
ORD103774,2024-02-17,North,Aarav Shah,Mechanical Keyboard,Electronics,2499,6,15.0,14994,2249.1,12744.9,Corporate,Credit Card
ORD102619,2024-02-17,North,Isha Verma,Yoga Mat,Fitness,899,5,0.0,4495,0.0,4495.0,Online,Cash
ORD101189,2024-02-17,East,Karan Malhotra,Backpack,Accessories,1799,3,5.0,5397,269.85,5127.15,Retail,Debit Card
ORD104624,2024-02-17,West,Vikram Singh,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Retail,Cash
ORD102974,2024-02-17,North,Aarav Shah,USB-C Hub,Electronics,1299,3,0.0,3897,0.0,3897.0,Corporate,Net Banking
ORD104900,2024-02-17,North,Aarav Shah,Mechanical Keyboard,Electronics,2499,4,0.0,9996,0.0,9996.0,Corporate,UPI
ORD101400,2024-02-17,West,Ananya Iyer,Desk Lamp,Furniture,1099,3,0.0,3297,0.0,3297.0,Online,Credit Card
ORD100026,2024-02-18,East,Karan Malhotra,Wireless Mouse,Electronics,699,7,0.0,4893,0.0,4893.0,Retail,UPI
ORD102891,2024-02-18,Central,Arjun Kapoor,Yoga Mat,Fitness,899,5,10.0,4495,449.5,4045.5,Corporate,Debit Card
ORD105108,2024-02-18,East,Karan Malhotra,Dumbbell Set,Fitness,3499,5,0.0,17495,0.0,17495.0,Corporate,UPI
ORD101380,2024-02-18,Central,Devika Rao,Mechanical Keyboard,Electronics,2499,5,0.0,12495,0.0,12495.0,Corporate,Net Banking
ORD105263,2024-02-19,West,Vikram Singh,Dumbbell Set,Fitness,3499,4,5.0,13996,699.8,13296.2,Corporate,Debit Card
ORD104881,2024-02-19,East,Karan Malhotra,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Online,UPI
ORD105316,2024-02-19,South,Rohan Mehta,Water Bottle,Fitness,349,1,20.0,349,69.8,279.2,Retail,Debit Card
ORD102748,2024-02-19,West,Ananya Iyer,Water Bottle,Fitness,349,2,0.0,698,0.0,698.0,Corporate,UPI
ORD102019,2024-02-19,Central,Arjun Kapoor,Bluetooth Speaker,Electronics,1899,2,0.0,3798,0.0,3798.0,Retail,UPI
ORD101636,2024-02-20,West,Ananya Iyer,Whiteboard,Stationery,1499,4,5.0,5996,299.8,5696.2,Corporate,UPI
ORD100086,2024-02-20,West,Ananya Iyer,Water Bottle,Fitness,349,3,0.0,1047,0.0,1047.0,Retail,Net Banking
ORD104454,2024-02-20,North,Isha Verma,Backpack,Accessories,1799,1,0.0,1799,0.0,1799.0,Online,UPI
ORD100879,2024-02-20,South,Priya Nair,Wireless Mouse,Electronics,699,2,0.0,1398,0.0,1398.0,Retail,Debit Card
ORD101791,2024-02-20,East,Sneha Roy,Office Chair,Furniture,6499,4,0.0,25996,0.0,25996.0,Retail,Net Banking
